I/V Sweep,I/V Sweep (2-point)_Julia
RecordTime,07/09/2025 11:18:49
Device ID,
Count,29
Flag,
Remarks,
V_bias,I_Source,V1,I1,I2
-1,-0.00260684,,,
-0.98000000000000009,-0.00255319,,,
-0.96000000000000008,-0.00250163,,,
-0.94000000000000006,-0.00244988,,,
-0.92,-0.00239748,,,
-0.9,-0.00234478,,,
-0.88,-0.00229156,,,
-0.86,-0.00224018,,,
-0.84000000000000008,-0.00218896,,,
-0.82000000000000006,-0.00213604,,,
-0.8,-0.00208346,,,
-0.78,-0.00203103,,,
-0.76,-0.0019794,,,
-0.74,-0.00192837,,,
-0.72000000000000008,-0.00187535,,,
-0.70000000000000007,-0.0018229700000000002,,,
-0.68,-0.00177064,,,
-0.66,-0.00171923,,,
-0.64,-0.00166835,,,
-0.62,-0.0016154000000000001,,,
-0.6,-0.00156289,,,
-0.58000000000000007,-0.0015110100000000001,,,
-0.56,-0.00145945,,,
-0.54,-0.00140869,,,
-0.52,-0.00135586,,,
-0.5,-0.00130366,,,
-0.48000000000000004,-0.00125152,,,
-0.46,-0.0012003,,,
-0.44,-0.0011497,,,
-0.42000000000000004,-0.00109699,,,
-0.4,-0.00104452,,,
-0.38,-0.00099333000000000017,,,
-0.36000000000000004,-0.00094123100000000006,,,
-0.34,-0.00089019600000000011,,,
-0.32,-0.00083875500000000006,,,
-0.3,-0.000786544,,,
-0.28,-0.00073502600000000006,,,
-0.26,-0.000683978,,,
-0.24000000000000002,-0.00063221400000000008,,,
-0.22,-0.000580071,,,
-0.2,-0.000528024,,,
-0.18000000000000002,-0.00047675100000000003,,,
-0.16,-0.000425791,,,
-0.14,-0.000372803,,,
-0.12000000000000001,-0.00031939,,,
-0.1,-0.000267625,,,
-0.08,-0.00021473000000000003,,,
-0.060000000000000005,-0.00016266700000000002,,,
-0.04,-0.00010813500000000001,,,
-0.02,-5.44683E-05,,,
0,2.15421E-07,,,
0.02,5.43385E-05,,,
0.04,0.00010828460000000001,,,
0.060000000000000005,0.00015978700000000002,,,
0.08,0.000213513,,,
0.1,0.00026650700000000003,,,
0.12000000000000001,0.00031783,,,
0.14,0.00036898000000000003,,,
0.16,0.00041903400000000004,,,
0.18000000000000002,0.000470691,,,
0.2,0.000522262,,,
0.22,0.00057229,,,
0.24000000000000002,0.00062243500000000007,,,
0.26,0.000671901,,,
0.28,0.000722931,,,
0.3,0.000773606,,,
0.32,0.000823447,,,
0.34,0.000873018,,,
0.36000000000000004,0.000922033,,,
0.38,0.00097264500000000006,,,
0.4,0.0010234060000000001,,,
0.42000000000000004,0.001072135,,,
0.44,0.001121351,,,
0.46,0.0011711900000000001,,,
0.48000000000000004,0.00121996,,,
0.5,0.001269,,,
0.52,0.00131899,,,
0.54,0.00136932,,,
0.56,0.00141759,,,
0.58000000000000007,0.0014661000000000001,,,
0.6,0.0015152,,,
0.62,0.00156455,,,
0.64,0.0016141200000000001,,,
0.66,0.00166213,,,
0.68,0.00170978,,,
0.70000000000000007,0.00175928,,,
0.72000000000000008,0.0018084800000000001,,,
0.74,0.0018569,,,
0.76,0.00190507,,,
0.78,0.00195256,,,
0.8,0.00200183,,,
0.82000000000000006,0.00205113,,,
0.84000000000000008,0.00209865,,,
0.86,0.0021463,,,
0.88,0.00219451,,,
0.9,0.00224293,,,
0.92,0.0022916300000000002,,,
0.94000000000000006,0.00233864,,,
0.96000000000000008,0.00238625,,,
0.98000000000000009,0.00243364,,,
1,0.00248195,,,
